id	organism	seedid	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	ncbiid	platform	kbaseid	kingdom	phylum	class	order	family	genus	species	file	strain
Providencia_alcalifaciens_DSM_30120	Providencia alcalifaciens DSM 30120	Providencia alcalifaciens DSM 30120 (520999.6)	Facultative anaerobe	Fermentative or respiratory, various carbohydrates and amino acids used	Negative	Pathogen	921	1471	1015	Ines Thiele	06/25/12	520999	ModelSEED		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Providencia_alcalifaciens_DSM_30120.xml	Providencia alcalifaciens DSM 30120
Providencia_rettgeri_DSM_1131	Providencia rettgeri DSM 1131	Providencia rettgeri DSM 1131 (521000.6)	Facultative anaerobe	Fermentative or respiratory, various carbohydrates and amino acids used	Negative	Pathogen	1143	1869	1268	Ines Thiele	06/25/12	521000	Kbase		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rettgeri	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Providencia_rettgeri_DSM_1131.xml	Providencia rettgeri DSM 1131
Providencia_rustigianii_DSM_4541	Providencia rustigianii DSM 4541	Providencia rustigianii DSM 4541 (500637.6)	Facultative anaerobe	Fermentative or respiratory, various carbohydrates and amino acids used	Negative	Pathogen	1829	1475	1013	Ines Thiele	06/25/12	500637	Kbase		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rustigianii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Providencia_rustigianii_DSM_4541.xml	Providencia rustigianii DSM 4541
Providencia_stuartii_ATCC_25827	Providencia stuartii ATCC 25827	Providencia stuartii ATCC 25827 (471874.6)	Facultative anaerobe	Fermentative or respiratory, various carbohydrates and amino acids used	Negative	Pathogen	991	1589	1063	Ines Thiele	06/25/12	471874	Kbase		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia stuartii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Providencia_stuartii_ATCC_25827.xml	Providencia stuartii ATCC 25827
Pseudobutyrivibrio_ruminis_AD2017	Pseudobutyrivibrio ruminis AD2017		Obligate anaerobe	Saccharolytic, fermentative	Negative		622	1176	941	Laura Kutt	04/18/16	1280694	Kbase	kb|g.208698	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudobutyrivibrio_ruminis_AD2017.xml	Pseudobutyrivibrio ruminis AD2017
Pseudoflavonifractor_capillosus_strain_ATCC_29799	Pseudoflavonifractor capillosus strain ATCC 29799	Bacteroides capillosus ATCC 29799 (411467.6)	Obligate anaerobe	Asaccharolytic, some carbohydrates may be weakly fermented	Negative	Commensal	679	1638	1193	Ines Thiele	04/20/12	411467	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor capillosus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudoflavonifractor_capillosus_strain_ATCC_29799.xml	Pseudoflavonifractor capillosus strain ATCC 29799
Pseudomonas_aeruginosa_NCGM2_S1	Pseudomonas aeruginosa NCGM2.S1	Pseudomonas aeruginosa NCGM2.S1 (1089456.3)	Aerobe	Strictly respiratory, amino acids, carbohydrates and fatty acids utilized	Negative	Opportunistic pathogen	1242	1629	1138	Eugen Bauer	08/03/14	1089456	Kbase		Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudomonas_aeruginosa_NCGM2_S1.xml	Pseudomonas aeruginosa NCGM2.S1
Pseudomonas_alcaliphila_34	Pseudomonas alcaliphila 34	Pseudomonas alcaliphila 34 (1248438.3)	Aerobe	Respiratory	Negative		1224	1659	1179	Laura Kutt	04/19/16	1248438	Kbase	kb|g.25866	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas alcaliphila	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudomonas_alcaliphila_34.xml	Pseudomonas alcaliphila 34
Pseudomonas_fluorescens_PfO_1	Pseudomonas fluorescens PfO-1	Pseudomonas fluorescens Pf0-1 (205922.5)	Aerobe	Respiratory	Negative		1286	1677	1228			205922	Kbase	kb|g.353	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudomonas_fluorescens_PfO_1.xml	Pseudomonas fluorescens PfO-1
Pseudomonas_monteilii_NBRC_103158	Pseudomonas monteilii NBRC 103158 = DSM 14164		Aerobe	Respiratory	Negative		1269	1663	1228	Laura Kutt	04/19/16	1215110	ModelSEED	kb|g.242449	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas monteilii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudomonas_monteilii_NBRC_103158.xml	Pseudomonas monteilii NBRC 103158 = DSM 14164
Pseudomonas_monteilii_QM	Pseudomonas monteilii QM	Pseudomonas monteilii QM (1123524.3)	Aerobe	Respiratory	Negative		1352	1713	1241			1123524	ModelSEED	kb|g.24403	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas monteilii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudomonas_monteilii_QM.xml	Pseudomonas monteilii QM
Pseudomonas_nitroreducens_HBP1	Pseudomonas nitroreducens HBP1		Aerobe	Respiratory	Negative		1480	1635	1222	Laura Kutt	04/19/16	1437882	Kbase	kb|g.214879	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas nitroreducens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudomonas_nitroreducens_HBP1.xml	Pseudomonas nitroreducens HBP1
Pseudomonas_oleovorans_MOIL14HWK12	Pseudomonas oleovorans MOIL14HWK12		Aerobe	Respiratory	Negative		1152	1643	1222	Laura Kutt	04/19/16	1033992	Kbase	kb|g.206609	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas oleovorans	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudomonas_oleovorans_MOIL14HWK12.xml	Pseudomonas oleovorans MOIL14HWK12
Pseudomonas_putida_F1	Pseudomonas putida F1	Pseudomonas putida F1 (351746.6)	Aerobe	Respiratory	Negative		1290	1718	1259			351746	Kbase	kb|g.1033	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudomonas_putida_F1.xml	Pseudomonas putida F1
Pseudomonas_stutzeri_DSM_4166	Pseudomonas stutzeri DSM 4166	Pseudomonas stutzeri DSM 4166 (996285.3)	Aerobe	Respiratory	Negative		1098	1607	1165			996285	Kbase	kb|g.3863	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudomonas_stutzeri_DSM_4166.xml	Pseudomonas stutzeri DSM 4166
Pseudoramibacter_alactolyticus_ATCC_23263	Pseudoramibacter alactolyticus ATCC 23263	Pseudoramibacter alactolyticus ATCC 23263 (887929.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive		731	1117	924	Laura Kutt	04/18/16	887929	Kbase	kb|g.3589	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter	Pseudoramibacter alactolyticus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pseudoramibacter_alactolyticus_ATCC_23263.xml	Pseudoramibacter alactolyticus ATCC 23263
Pyramidobacter_piscolens_W5455	Pyramidobacter piscolens W5455	Pyramidobacter piscolens W5455 (352165.3)	Obligate anaerobe	Asaccharolytic, fermentative	Negative		693	1164	931	Laura Kutt	04/19/16	352165	Kbase	kb|g.1034	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	Pyramidobacter piscolens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Pyramidobacter_piscolens_W5455.xml	Pyramidobacter piscolens W5455
Ralstonia_sp_5_7_47FAA	Ralstonia sp. 5_7_47FAA	Ralstonia sp. 5_7_47FAA (658664.3)	Aerobe	Strictly aerobic, respiratory	Negative	Commensal	1137	1485	1065	Ines Thiele	06/29/12	658664	ModelSEED		Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ralstonia_sp_5_7_47FAA.xml	Ralstonia sp. 5_7_47FAA
Raoultella_planticola_ATCC_33531	Raoultella planticola ATCC 33531		Facultative anaerobe	Fermentative, respiratory	Negative		1483	1918	1279	Laura Kutt	04/18/16	1005996	ModelSEED	kb|g.242501	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella planticola	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Raoultella_planticola_ATCC_33531.xml	Raoultella planticola ATCC 33531
Rhodococcus_equi_ATCC_33707	Rhodococcus equi  NBRC 101255 = C 701		Aerobe	Saccharolytic	Positive		1120	1526	1120	Laura Kutt	05/29/16	525370	ModelSEED	kb|g.208134	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus hoagii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Rhodococcus_equi_ATCC_33707.xml	Rhodococcus equi  NBRC 101255 = C 701
Rhodococcus_equi_NBRC_101255	Rhodococcus equi ATCC 33707	Rhodococcus equi ATCC 33707 (525370.3)	Aerobe	Saccharolytic	Positive		1245	1572	1137	chenry	04/15/16	1219013	ModelSEED	kb|g.26854	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus hoagii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Rhodococcus_equi_NBRC_101255.xml	Rhodococcus equi ATCC 33707
Rhodococcus_erythropolis_PR4	Rhodococcus erythropolis PR4	Rhodococcus erythropolis PR4 (234621.6)	Aerobe	Saccharolytic	Positive	Opportunistic pathogen	1414	1585	1152			234621	Kbase	kb|g.461	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus erythropolis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Rhodococcus_erythropolis_PR4.xml	Rhodococcus erythropolis PR4
Rhodococcus_rhodochrous_ATCC_21198	Rhodococcus rhodochrous ATCC 21198		Aerobe	Saccharolytic	Positive		1274	1558	1170	chenry	04/15/16	1429046	Kbase	kb|g.214743	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus rhodochrous	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Rhodococcus_rhodochrous_ATCC_21198.xml	Rhodococcus rhodochrous ATCC 21198
Roseburia_hominis_A2_183	Roseburia hominis A2-183	Roseburia hominis A2-183 (585394.18)	Obligate anaerobe	Saccharolytic, fermentative, acetate converted to butyrate	Negative	Commensal	730	1150	919	chenry	09/10/14	585394	ModelSEED	kb|g.26995	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Roseburia_hominis_A2_183.xml	Roseburia hominis A2-183
Roseburia_intestinalis_L1_82	Roseburia intestinalis L1-82	Roseburia intestinalis L1-82 (536231.5)	Obligate anaerobe	Saccharolytic, fermentative, acetate converted to butyrate	Negative	Commensal	756	2095	1311	Ines Thiele	06/25/12	536231	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Roseburia_intestinalis_L1_82.xml	Roseburia intestinalis L1-82
Roseburia_inulinivorans_DSM_16841	Roseburia inulinivorans DSM 16841	Roseburia inulinivorans DSM 16841 (622312.4)	Obligate anaerobe	Saccharolytic, fermentative, acetate converted to butyrate	Negative	Commensal	681	2063	1304	Ines Thiele	06/25/12	622312	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Roseburia_inulinivorans_DSM_16841.xml	Roseburia inulinivorans DSM 16841
Roseomonas_mucosa_ATCC_BAA_692	Roseomonas mucosa ATCC BAA-692		Facultative anaerobe	Saccharolytic, non-fermentative	Negative		1213	1572	1188	Laura Kutt	04/18/16	1448136	ModelSEED	kb|g.242544	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas mucosa	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Roseomonas_mucosa_ATCC_BAA_692.xml	Roseomonas mucosa ATCC BAA-692
Rothia_aeria_F0474	Rothia aeria F0474	Rothia aeria F0474 (1125724.3)	Obligate aerobe	Saccharolytic, respiratory	Positive	Opportunistic pathogen	574	1044	845	chenry	04/15/16	1125724	Kbase	kb|g.24422	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia aeria	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Rothia_aeria_F0474.xml	Rothia aeria F0474
Rothia_dentocariosa_ATCC_17931	Rothia dentocariosa ATCC 17931	Rothia dentocariosa ATCC 17931 (762948.3)	Microaerophile	Fermentative	Positive	Commensal	572	1115	891	chenry	04/15/16	762948	Kbase	kb|g.3274	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia dentocariosa	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Rothia_dentocariosa_ATCC_17931.xml	Rothia dentocariosa ATCC 17931
Rothia_mucilaginosa_DY_18	Rothia mucilaginosa DY-18	Rothia mucilaginosa DY-18 (680646.3)	Microaerophile	Fermentative	Positive	Opportunistic pathogen	548	1068	844	chenry	04/15/16	680646	Kbase	kb|g.2950	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Rothia_mucilaginosa_DY_18.xml	Rothia mucilaginosa DY-18
Rudanella_lutea_DSM_19387	Rudanella lutea DSM 19387	Rudanella lutea DSM 19387 (1089547.3)	Aerobe	Respiratory, non fermentative	Negative		960	1341	1106			1089547	Kbase	kb|g.29244	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rudanella	Rudanella lutea	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Rudanella_lutea_DSM_19387.xml	Rudanella lutea DSM 19387
Ruminococcaceae_bacterium_D16	Ruminococcaceae bacterium D16	Ruminococcaceae bacterium D16 (552398.3)	Obligate anaerobe	Uncharacterized	Uncharacterized	Uncharacterized	652	1643	1197	Ines Thiele	06/29/12	552398	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified Ruminococcaceae genus	Ruminococcaceae bacterium D16	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcaceae_bacterium_D16.xml	Ruminococcaceae bacterium D16
Ruminococcus_albus_7	Ruminococcus albus 7 = DSM 20455	Ruminococcus albus 7 (697329.5)	Obligate anaerobe	Saccharolytic, fermentative	Positive		723	1179	973	Laura Kutt	04/18/16	697329	Kbase	kb|g.242552	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus albus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_albus_7.xml	Ruminococcus albus 7 = DSM 20455
Ruminococcus_bicirculans_80_3	Ruminococcus bicirculans 80/3		Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	532	1032	816	Eugen Bauer	06/01/14	1160721	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bicirculans	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_bicirculans_80_3.xml	Ruminococcus bicirculans 80/3
Ruminococcus_bromii_L2_63	Ruminococcus bromii L2-63	Ruminococcus bromii L2-63 (657321.5)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	480	1078	863	Ines Thiele	04/20/12	657321	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_bromii_L2_63.xml	Ruminococcus bromii L2-63
Ruminococcus_callidus_ATCC_2776001	Ruminococcus callidus ATCC 2776001		Obligate anaerobe	Saccharolytic, fermentative	Positive		565	1142	912	Laura Kutt	04/18/16	411473	ModelSEED	kb|g.215865	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus callidus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_callidus_ATCC_2776001.xml	Ruminococcus callidus ATCC 2776001
Ruminococcus_champanellensis_18P13	Ruminococcus champanellensis 18P13	Ruminococcus sp. 18P13 (213810.4)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	486	882	765	Ines Thiele	06/25/12	213810	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus champanellensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_champanellensis_18P13.xml	Ruminococcus champanellensis 18P13
Ruminococcus_flavefaciens_ATCC_19208	Ruminococcus flavefaciens ATCC 19208		Obligate anaerobe	Saccharolytic, fermentative	Positive		627	1169	951	Laura Kutt	04/18/16	1336236	Kbase	kb|g.210295	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_flavefaciens_ATCC_19208.xml	Ruminococcus flavefaciens ATCC 19208
Ruminococcus_flavefaciens_FD_1	Ruminococcus flavefaciens FD-1	Ruminococcus flavefaciens FD-1 (641112.4)	Obligate anaerobe	Saccharolytic, fermentative	Positive		733	1148	940	Laura Kutt	05/30/16	641112	Kbase	kb|g.2724	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_flavefaciens_FD_1.xml	Ruminococcus flavefaciens FD-1
Ruminococcus_gauvreauii_DSM_19829	Ruminococcus gauvreauii DSM 19829		Obligate anaerobe	Saccharolytic, fermentative	Positive		955	1275	1034	Laura Kutt	04/18/16	1123075	Kbase	kb|g.207264	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus gauvreauii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_gauvreauii_DSM_19829.xml	Ruminococcus gauvreauii DSM 19829
Ruminococcus_gnavus_ATCC_29149	Ruminococcus gnavus ATCC 29149	Ruminococcus gnavus ATCC 29149 (411470.6)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	768	2225	1339	Ines Thiele	06/25/12	411470	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] gnavus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_gnavus_ATCC_29149.xml	Ruminococcus gnavus ATCC 29149
Ruminococcus_lactaris_ATCC_29176	Ruminococcus lactaris ATCC 29176	Ruminococcus lactaris ATCC 29176 (471875.6)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	608	2046	1255	Ines Thiele	04/20/12	471875	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] lactaris	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_lactaris_ATCC_29176.xml	Ruminococcus lactaris ATCC 29176
Ruminococcus_obeum_A2_162	Ruminococcus obeum A2-162	Ruminococcus obeum A2-162 (657314.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	765	1635	1177	Ines Thiele	04/20/12	657314	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_obeum_A2_162.xml	Ruminococcus obeum A2-162
Ruminococcus_sp_5_1_39BFAA	Ruminococcus sp. 5_1_39BFAA	Ruminococcus sp. 5_1_39BFAA (457412.4)	Obligate anaerobe	Saccharolytic, fermentative	Structurally positive but may stain negative	Commensal	780	1093	898	Ines Thiele	06/29/12	457412	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. 5_1_39BFAA	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_sp_5_1_39BFAA.xml	Ruminococcus sp. 5_1_39BFAA
Ruminococcus_sp_SR1_5	Ruminococcus sp. SR1/5	Ruminococcus sp. SR1/5 (657323.3)	Obligate anaerobe	Saccharolytic, fermentative	Structurally positive but may stain negative	Commensal	813	1941	1270	Ines Thiele	04/20/12	657323	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. SR1/5	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_sp_SR1_5.xml	Ruminococcus sp. SR1/5
Ruminococcus_torques_ATCC_27756	Ruminococcus torques ATCC 27756	Ruminococcus torques ATCC 27756 (411460.6)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	588	2274	1195	Ines Thiele	06/29/12	411460	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_torques_ATCC_27756.xml	Ruminococcus torques ATCC 27756
Ruminococcus_torques_L2_14	Ruminococcus torques L2-14	Ruminococcus torques L2-14 (657313.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	751	1963	1287	Ines Thiele	04/20/12	657313	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_torques_L2_14.xml	Ruminococcus torques L2-14
